,position,read_depth-YMR186W-SRR1520311-a-v2-p4,norm_cov-YMR186W-SRR1520311-a-v2-p4,read_depth-YMR186W-SRR1520311-v2-p4-m1,norm_cov-YMR186W-SRR1520311-v2-p4-m1
2002,2003,2775,1.4212431164940809,2336,2.9232106320740616
2003,2004,2800,1.434047108534568,2311,2.89192627171368
2004,2005,3054,1.5641356676659182,2181,2.7292475978396955
2005,2006,2903,1.4867995557413753,1944,2.432671861623277
2006,2007,3091,1.5830855758858393,1921,2.403890250091726
2007,2008,2978,1.525211531862837,1753,2.1936593484699616
2008,2009,2913,1.4919211525575702,1683,2.106063139460893
2009,2010,2898,1.484238757333278,1614,2.0197183048662395
2010,2011,2911,1.4908968331943313,1605,2.008455935136502
2011,2012,2918,1.4944819509656677,1562,1.9546468353166457
2012,2013,2820,1.4442903021669578,1348,1.6868527106317788
2013,2014,2810,1.439168705350763,1320,1.6518142270281513
2014,2015,2643,1.3536380385203084,1114,1.3940310976586066
2015,2016,2713,1.3894892162336725,1093,1.367752234955886
2016,2017,2713,1.3894892162336725,1066,1.3339651257666736
2017,2018,2654,1.3592717950181228,987,1.2351065470278677
2018,2019,2697,1.3812946613277608,1015,1.2701450306314952
2019,2020,2724,1.3951229727314869,1002,1.2538771632440966
2020,2021,2506,1.2834721621384384,724,0.9059950760366526
2021,2022,2635,1.3495407610673524,726,0.9084978248654833
2022,2023,2611,1.3372489287084848,681,0.8521859762167963
2023,2024,2483,1.2716924894611903,660,0.8259071135140756
2024,2025,2552,1.3070315074929348,662,0.8284098623429061
2025,2026,2535,1.2983247929054036,643,0.8046337484690161
2026,2027,2015,1.0320017584632695,217,0.2715482479281128
2027,2028,2038,1.0437814311405178,249,0.31159222918940127
2028,2029,2031,1.0401963133691814,248,0.310340854774986
2029,2030,1955,1.0012721775661002,249,0.31159222918940127
2030,2031,2003,1.0258558422838358,313,0.3916801917119783
2031,2032,1916,0.9812979499829402,322,0.4029425614417157
2032,2033,1486,0.7610692868865601,333,0.41670768000028363
2033,2034,1469,0.7523625722990287,371,0.46425990774806375
2034,2035,1466,0.7508260932541703,395,0.4942928936940301
2035,2036,1249,0.6396874423427412,413,0.5168176331535049
2036,2037,1335,0.6837331749620172,525,0.6569715675680147
2037,2038,1700,0.8706714587531306,903,1.1299910962169852
2038,2039,1670,0.8553066683045459,941,1.1775433239647655
2039,2040,1702,0.8716957781163696,993,1.2426147935143592
2040,2041,1675,0.8578674667126434,1011,1.265139532973834
2041,2042,1575,0.8066514985506945,1015,1.2701450306314952
2042,2043,1563,0.8005055823712607,1015,1.2701450306314952
2043,2044,1529,0.7830921531961981,1016,1.2713964050459103
2044,2045,1434,0.7344369834423466,1037,1.297675267748631
2045,2046,1454,0.7446801770747364,1073,1.3427247466675805
2046,2047,1437,0.7359734624872051,1063,1.330211002523428
2047,2048,1317,0.6745143006928664,987,1.2351065470278677
2048,2049,1332,0.6821966959171588,1019,1.2751505282891562
2049,2050,1313,0.6724656619663886,1059,1.3252055048657667
2050,2051,1144,0.585910675772695,1046,1.3089376374783683
2051,2052,1155,0.5915444322705093,1062,1.3289596281090126
2052,2053,1126,0.5766918015035442,1037,1.297675267748631
2053,2054,1049,0.5372555060188435,1031,1.2901670212621394
2054,2055,1059,0.5423771028350384,1042,1.3039321398207073
2055,2056,1068,0.5469865399696138,1054,1.3189486327936906
2056,2057,1042,0.5336703882475071,1037,1.297675267748631
2057,2058,1119,0.5731066837322077,1119,1.4002879697306827
2058,2059,1300,0.6658075861053352,1299,1.6255353643254307
2059,2060,1242,0.6361023245714048,1241,1.5529556482893452
2060,2061,1267,0.648906316611892,1265,1.5829886342353117
2061,2062,1409,0.7216329914018594,1262,1.5792345109920658
2062,2063,1381,0.7072925203165138,1221,1.52792816000104
2063,2064,1492,0.764142244976277,1305,1.6330436108119224
2064,2065,1485,0.7605571272049405,1280,1.6017592504515406
2065,2066,1113,0.5700337256424908,897,1.1224828497304937
2066,2067,1154,0.5910322725888898,768,0.9610555502709244
2067,2068,1170,0.5992268274948016,758,0.9485418061267717
2068,2069,1143,0.5853985160910755,724,0.9059950760366526
2069,2070,1455,0.7451923367563559,728,0.9110005736943138
2070,2071,1548,0.7928231871469683,724,0.9059950760366526
2071,2072,1578,0.808187977595553,723,0.9047437016222374
2072,2073,1651,0.8455756343537757,723,0.9047437016222374
2073,2074,1772,0.9075469558297338,700,0.8759620900906863
2074,2075,1792,0.9177901494621236,665,0.832163985586152
2075,2076,1924,0.985395227435896,663,0.8296612367573214
2076,2077,1977,1.012539690561729,660,0.8259071135140756
2077,2078,2019,1.0340503971897474,647,0.8096392461266771
2078,2079,2569,1.315738222080466,619,0.7746007625230498
2079,2080,2588,1.3254692560312364,615,0.7695952648653887
2080,2081,2639,1.3515893997938304,637,0.7971255019825245
2081,2082,2827,1.4478754199382942,798,0.9985967827033824
2082,2083,2847,1.458118613570684,807,1.0098591524331197
2083,2084,2843,1.456069974844206,789,0.987334412973645
2084,2085,2863,1.4663131684765958,808,1.011110526847535
2085,2086,2972,1.5221385737731201,918,1.1487617124332143
2086,2087,2736,1.4012688889109208,687,0.8596942227032879
2087,2088,2792,1.429949831081612,742,0.9285198154961275
2088,2089,2792,1.429949831081612,744,0.931022564324958
2089,2090,2734,1.4002445695476817,797,0.9973454082889671
2090,2091,2696,1.3807825016461412,803,1.0048536547754587
2091,2092,2682,1.3736122661034684,790,0.9885857873880602
2092,2093,2540,1.3008855913135011,688,0.8609455971177031
2093,2094,2528,1.2947396751340672,683,0.8546887250456268
2094,2095,2512,1.2865451202281553,682,0.8534373506312115
2095,2096,2324,1.1902591000836915,679,0.8496832273879656
2096,2097,2308,1.1820645451777796,679,0.8496832273879656
2097,2098,2297,1.1764307886799652,679,0.8496832273879656
2098,2099,1908,0.9772006725299842,675,0.8446777297303046
2099,2100,1870,0.9577386046284436,675,0.8446777297303046
2100,2101,1836,0.940325175453381,674,0.8434263553158894
2101,2102,1649,0.8445513149905367,670,0.8384208576582283
2102,2103,1631,0.8353324407213859,670,0.8384208576582283
2103,2104,1577,0.8076758179139335,670,0.8384208576582283
2104,2105,1377,0.7052438815900358,670,0.8384208576582283
2105,2106,1366,0.6996101250922214,670,0.8384208576582283
2106,2107,1304,0.6678562248318132,638,0.7983768763969398
2107,2108,681,0.3487807431828717,622,0.7783548857662955
2108,2109,673,0.3446834657299158,622,0.7783548857662955
2109,2110,631,0.3231727591018973,582,0.7282999091896849
2110,2111,421,0.2156192259618047,412,0.5155662587390897
2111,2112,406,0.20793683073751237,406,0.5080580122525981
2112,2113,396,0.20281523392131748,396,0.4955442681084454
2113,2114,254,0.1300885591313501,254,0.3178491012614776
2114,2115,224,0.11472376868276545,224,0.2803078688290196
2115,2116,215,0.11011433154819004,215,0.2690454990992822
2116,2117,94,0.04814301007223193,94,0.11762919495503502
2117,2118,73,0.03738765675822267,73,0.09135033225231443
